video_id,title,channelId,channelTitle,categoryId,duration,thumbnail_link,tags
nkcs6ArFKf0,"Raiders End of Season Recap + Raiders vs. Broncos Part 2 - Where Do We Go Next?","UCt7izB80rmgFGuQQKV-JJMQ","Raider Batti",17,2564.0,https://i.ytimg.com/vi/nkcs6ArFKf0/default.jpg,"[none]"
OStqDXmpE18,"First Take | Stephen A. Smith stunned AFC Playoffs 2021: Baltimore Ravens def Tennessee Titans","UCOk3kzDhdmWYZlzzc-Xyg2A","Fliket",17,555.0,https://i.ytimg.com/vi/OStqDXmpE18/default.jpg,"[none]"
7QuERUHPxmw,"Randy Moss beaks down CFP title: Alabama vs Ohio State","UCeOaZhR60vjlVz1DfYWDnaA","McLinced",17,504.0,https://i.ytimg.com/vi/7QuERUHPxmw/default.jpg,"[none]"
ZIQISrNqDHs,"heisman watch party","UCDGNMi5vW2bX-KPIbZayg8Q","potatocat109",20,998.0,https://i.ytimg.com/vi/ZIQISrNqDHs/default.jpg,"[none]"
hm-KM47XpI0,"Around The Horn | Congratulate DeVonta Smith for winning the Heisman Trophy!!","UCeOaZhR60vjlVz1DfYWDnaA","McLinced",17,1100.0,https://i.ytimg.com/vi/hm-KM47XpI0/default.jpg,"[none]"
6hDWIt70CYQ,"The Pat McAfee Show | Friday January 8th. 2021","UCxcTeAKWJca6XyJ37_ZoKIQ","The Pat McAfee Show",17,11456.0,https://i.ytimg.com/vi/6hDWIt70CYQ/default.jpg,"[none]"
j8aBLm2XtNw,"NFL playoffs, Bama-Ohio State, Urban to Jags?, six NFL jobs open, Trevor Lawrence mustache","UCtc2KycB2DarenRrJCA55bQ","OutKick",17,2221.0,https://i.ytimg.com/vi/j8aBLm2XtNw/default.jpg,"[none]"
M88MJqqkYzQ,"The NBA Is Falling Apart","UCy4wbGx16ZusDQ2xkxv_xoQ","BSOLZ",17,553.0,https://i.ytimg.com/vi/M88MJqqkYzQ/default.jpg,"[none]"
SiFgfopSvCU,"Clay Says The Country Is At A Boiling Point, Reacts To Storming Of Capitol Building","UCtc2KycB2DarenRrJCA55bQ","OutKick",17,2329.0,https://i.ytimg.com/vi/SiFgfopSvCU/default.jpg,"[none]"
OYD8AvZT740,"NBA FanDuel DraftKings 1/12/2021 Slate Breakdown","UCAvkBCoWaH2laxsDUEEi_QA","Gundacker",17,0.0,https://i.ytimg.com/vi/OYD8AvZT740/default_live.jpg,"[none]"
OYD8AvZT740,"NBA FanDuel DraftKings 1/12/2021 Slate Breakdown","UCAvkBCoWaH2laxsDUEEi_QA","Gundacker",17,0.0,https://i.ytimg.com/vi/OYD8AvZT740/default_live.jpg,"[none]"
0WNkLfFzm4I,"NEW ATLANTIC DIVISION SPOTLIGHT CHALLENGES IN NBA 2K21 MYTEAM! Full Playthrough!","UCPKtKUMIVvZbo1q3nUymjdg","CP The Doc",20,0.0,https://i.ytimg.com/vi/0WNkLfFzm4I/default_live.jpg,"[none]"
